Date,S&P500,EUROSTOXX,EUR_BOND,EURUSD,GOLD
2022-08-17,1.0170663595199585,1760.300048828125,4274.0400390625,3756.06005859375,2.8929998874664307
2022-08-18,1.0180189609527588,1755.300048828125,4283.740234375,3777.3798828125,2.880000114440918
2022-08-19,1.0089900493621826,1747.5999755859375,4228.47998046875,3730.320068359375,2.989000082015991
2022-08-22,1.0035223960876465,1734.0,4137.990234375,3658.219970703125,3.0369999408721924
2022-08-23,0.9939467906951904,1746.800048828125,4128.72998046875,3652.52001953125,3.053999900817871
2022-08-24,0.9966909885406494,1747.800048828125,4140.77001953125,3667.4599609375,3.1059999465942383
2022-08-25,0.9969095587730408,1757.699951171875,4199.1201171875,3674.5400390625,3.0260000228881836
2022-08-26,0.9971283078193665,1736.0999755859375,4057.659912109375,3603.679931640625,3.0350000858306885
2022-08-29,0.993867814540863,1736.5999755859375,4030.610107421875,3570.510009765625,3.109999895095825
2022-08-30,1.0014019012451172,1723.199951171875,3986.159912109375,3561.919921875,3.109999895095825
2022-08-31,1.0025062561035156,1712.800048828125,3955.0,3517.25,3.132999897003174
2022-09-01,1.003905177116394,1696.5999755859375,3966.85009765625,3456.699951171875,3.265000104904175
2022-09-02,0.995232880115509,1709.800048828125,3924.260009765625,3544.3798828125,3.193000078201294
2022-09-05,0.9909427762031555,1709.800048828125,3924.260009765625,3490.010009765625,3.193000078201294
2022-09-06,0.9952229857444763,1700.4000244140625,3908.18994140625,3500.139892578125,3.3399999141693115
2022-09-07,0.9897951483726501,1715.300048828125,3979.8701171875,3502.090087890625,3.265000104904175
2022-09-08,0.9995701909065247,1708.0,4006.179931640625,3512.3798828125,3.2920000553131104
2022-09-09,1.0012015104293823,1716.199951171875,4067.360107421875,3570.0400390625,3.321000099182129
2022-09-12,1.0071406364440918,1728.0999755859375,4110.41015625,3646.510009765625,3.361999988555908
2022-09-13,1.0129557847976685,1705.0,3932.68994140625,3586.179931640625,3.421999931335449
2022-09-14,0.9982032775878906,1696.5,3946.010009765625,3567.56005859375,3.4119999408721924
2022-09-15,0.9984025359153748,1665.4000244140625,3901.35009765625,3541.7900390625,3.4590001106262207
2022-09-16,0.9988313317298889,1671.699951171875,3873.330078125,3500.409912109375,3.447999954223633
2022-09-19,1.002234935760498,1666.199951171875,3899.889892578125,3499.489990234375,3.490000009536743
2022-09-20,1.0029587745666504,1659.699951171875,3855.929931640625,3467.090087890625,3.571000099182129
2022-09-21,0.997078537940979,1664.5999755859375,3789.929931640625,3491.8701171875,3.509999990463257
2022-09-22,0.983071506023407,1670.800048828125,3757.989990234375,3427.139892578125,3.7079999446868896
2022-09-23,0.9841550588607788,1645.300048828125,3693.22998046875,3348.60009765625,3.697000026702881
2022-09-26,0.968992292881012,1623.300048828125,3655.0400390625,3342.56005859375,3.878000020980835
2022-09-27,0.9623712301254272,1626.699951171875,3647.2900390625,3328.64990234375,3.9639999866485596
2022-09-28,0.9596191644668579,1660.4000244140625,3719.0400390625,3335.300048828125,3.7049999237060547
2022-09-29,0.9708172082901001,1658.5,3640.469970703125,3279.0400390625,3.746999979019165
2022-09-30,0.9829555749893188,1662.4000244140625,3585.6201171875,3318.199951171875,3.803999900817871
2022-10-03,0.9792688488960266,1692.9000244140625,3678.429931640625,3342.169921875,3.6510000228881836
2022-10-04,0.9832068681716919,1721.0999755859375,3790.929931640625,3484.47998046875,3.617000102996826
